Instance,Terminal,Layer,X location,Y location,Voltage
_047_,VPWR,li1,20.9300,24.4800,1.799998
_046_,VPWR,li1,33.8100,73.4400,1.799995
_045_,VPWR,li1,22.3100,73.4400,1.799997
_044_,VPWR,li1,25.5300,51.6800,1.799993
_043_,VPWR,li1,29.2100,40.8000,1.799999
_042_,VPWR,li1,25.5300,35.3600,1.799996
_041_,VPWR,li1,19.0900,29.9200,1.799991
_040_,VPWR,li1,46.6900,68.0000,1.799979
_039_,VPWR,li1,16.3300,68.0000,1.799991
_038_,VPWR,li1,33.8100,51.6800,1.799991
_037_,VPWR,li1,36.5700,40.8000,1.799999
_036_,VPWR,li1,43.0100,35.3600,1.799993
_035_,VPWR,li1,16.7900,29.9200,1.799991
_034_,VPWR,li1,29.2100,78.8800,1.799996
_033_,VPWR,li1,20.0100,73.4400,1.799997
_032_,VPWR,li1,23.6900,57.1200,1.799998
_031_,VPWR,li1,25.0700,40.8000,1.799999
_030_,VPWR,li1,23.6900,40.8000,1.799999
